CASE ID,LicenseCount,AccountStatus,ChurnFlag,Activation Date Range,Tenure,Cancellation Date,ARR Category,Persona,QuickbooksComplete,BudgetCount,ActiveBudgetCount,StandardEstimateCount,ServicedEstimateCount,LeadPortalActiveCount,TimesheetCount,InvoiceCount,OnlinePaymentCountThisYear,OnlinePaymentValueThisYear,TimesheetPhotos Count
32501,2,Active,0,#N/A,0,,SMB,P1,0,2,2,6,16,2,5,0,0,0,6
32503,37,Active,0,2/8/2023,36,,MidMarket,P3,1,7,2,3126,66,2128,3132,2052,0,0,18479
32506,8,Active,0,2/8/2023,36,,MidMarket,P3,0,7,3,230,186,82,330,17,0,0,36
32510,37,Active,0,2/8/2023,36,,MidMarket,P4,0,12,5,1255,2144,796,2457,3751,0,0,175
32517,4,Active,0,2/9/2023,36,,MidMarket,P2,0,4,1,110,762,263,15,3,0,0,0
32519,4,Active,0,#N/A,0,,SMB,P2,0,4,4,374,161,257,2,7,0,0,0
32522,2,Active,0,2/9/2023,36,,SMB,P2,0,4,4,294,20,163,3,75,0,0,0
32527,16,Active,0,4/3/2023,34,,MidMarket,P3,0,7,5,407,501,176,3299,2390,0,0,1
32534,24,Active,0,2/14/2023,36,,MidMarket,P3,1,5,3,371,1,41,308,0,0,0,3
32535,2,Active,0,2/14/2023,36,,MidMarket,P2,1,4,3,827,50,310,10,410,143,192533.62,6
32542,4,Active,0,#N/A,0,,SMB,P2,1,3,1,175,467,517,746,1152,0,0,0
32551,9,Active,0,2/16/2023,36,,MidMarket,P1,0,6,6,283,1013,613,903,1366,250,187465.15,1077
32552,2,Active,0,11/27/2023,26,,SMB,P1,1,7,1,202,23,95,17,122,23,65767.81,1
32555,1,Active,0,2/16/2023,36,,SMB,P1,1,3,3,39,193,96,439,689,91,37054.8,18
32559,8,Active,0,2/16/2023,36,,SMB,G2,0,9,7,8,110,15,1397,0,0,0,44798
32564,5,Active,0,#N/A,0,,MidMarket,P2,0,3,1,1,2,3,6,0,0,0,0
32573,1,Active,0,2/20/2023,36,,SMB,P2,0,3,1,7,17,3,6,4,0,0,6
32576,11,Active,0,2/21/2023,36,,SMB,P3,1,6,1,5,619,27,1071,6,0,0,4
32577,10,Active,0,2/21/2023,36,,MidMarket,P2,0,4,1,722,132,252,34,0,0,0,73
32581,10,Active,0,2/21/2023,36,,MidMarket,P2,0,5,1,305,9,79,2242,0,0,0,0
32585,13,Active,0,2/21/2023,36,,SMB,P2,0,8,3,337,339,128,685,909,0,0,0
32590,11,Active,0,2/22/2023,36,,MidMarket,P3,0,6,5,536,287,23,2244,1945,0,0,2220
32591,9,Active,0,2/22/2023,36,,MidMarket,P2,0,4,1,236,118,230,978,1274,162,183206.62,146
32593,6,Active,0,4/12/2023,34,,SMB,P3,0,3,2,367,32,152,189,279,38,234902.02,33
32601,5,Active,0,2/23/2023,36,,SMB,P2,0,4,2,1576,595,188,165,1683,0,0,289
32610,2,Active,0,#N/A,0,,SMB,P1,0,3,1,154,15,2,249,0,0,0,0
32616,9,Active,0,3/30/2023,34,,MidMarket,G2,0,3,1,72,257,30,1448,2038,0,0,103
32617,12,Active,0,#N/A,0,,MidMarket,P3,0,3,2,0,1,1,1190,3,0,0,0
32626,2,Active,0,2/28/2023,35,,MidMarket,G2,0,2,2,327,56,57,5,0,0,0,6
32634,2,Active,0,#N/A,0,,SMB,P1,0,5,1,401,476,529,178,766,0,0,1396
32657,2,Active,0,3/8/2023,35,,SMB,G2,0,5,1,200,58,41,1,7,0,0,0
32671,4,Active,0,3/3/2023,35,,SMB,P1,0,4,2,155,81,49,14,6,0,0,0
32672,23,Active,0,3/3/2023,35,,MidMarket,G3,1,3,1,1467,235,209,106,862,0,0,50
32687,11,Active,0,3/7/2023,35,,MidMarket,P3,0,5,1,464,147,308,410,496,0,0,0
32692,1,Active,0,4/28/2022,45,,SMB,P3,0,2,2,242,10,199,2,53,0,0,0
32698,8,Active,0,#N/A,0,,MidMarket,G2,0,5,3,462,427,359,1180,1311,297,196302.3,1
32699,2,Active,0,#N/A,0,,SMB,G2,0,5,2,82,270,145,237,396,0,0,23
32702,14,Active,0,3/9/2023,35,,SMB,P2,0,5,5,427,184,506,1017,1739,0,0,650
32704,5,Active,0,3/9/2023,35,,MidMarket,P3,0,6,1,1764,17,904,19,2,0,0,0
32707,2,Active,0,4/15/2023,34,,MidMarket,P1,0,3,3,156,47,93,70,38,0,0,6
32711,3,Active,0,11/13/2023,27,,SMB,P1,1,6,3,284,234,259,359,692,152,82638.57,56
32712,4,Active,0,3/14/2023,35,,MidMarket,P2,0,5,2,277,23,14,11,7,0,0,6
32715,7,Active,0,#N/A,0,,MidMarket,P4,0,7,7,377,142,127,66,108,3,2295,85
32719,17,Active,0,3/14/2023,35,,MidMarket,P3,0,6,2,563,950,561,1616,2588,323,229761.8,8264
32735,1,Active,0,#N/A,0,,SMB,G2,0,4,2,741,236,324,0,954,0,0,0
32736,6,Active,0,3/15/2023,35,,MidMarket,P3,1,6,5,406,1,130,1045,406,0,0,0
32740,2,Active,0,3/16/2023,35,,SMB,G2,0,6,5,281,526,37,6,5,0,0,6
32743,80,Active,0,5/15/2023,33,,Enterprise,G4,0,5,1,1487,279,35,3183,0,0,0,64698
32752,53,Active,0,8/14/2023,30,,Enterprise,P4,1,6,1,1514,909,790,10141,6304,1740,1775262.12,276
32762,1,Active,0,3/22/2023,35,,SMB,P2,0,8,6,280,34,154,8,206,0,0,6
32773,88,Active,0,3/23/2023,35,,MidMarket,P4,0,6,2,183,133,99,1830,645,0,0,2386
32776,5,Active,0,#N/A,0,,MidMarket,P3,0,3,3,6,8,2,3,3,0,0,0
32777,30,Active,0,3/24/2023,35,,MidMarket,P3,0,5,2,6,21,5,3363,2783,0,0,0
32795,7,Active,0,3/29/2023,34,,MidMarket,G3,0,4,3,449,33,209,494,449,17,98137.56,0
32800,2,Active,0,#N/A,0,,SMB,P2,0,2,2,4,37,2,5,0,0,0,6
32805,6,Active,0,#N/A,0,,MidMarket,G2,0,6,2,20,536,282,993,1707,590,290922.3,30784
32807,2,Active,0,12/28/2023,25,,SMB,P1,0,4,1,175,9,45,266,17,0,0,6
32811,12,Active,0,4/3/2023,34,,MidMarket,P2,1,11,1,1265,17,240,1164,378,0,0,0
32817,2,Active,0,#N/A,0,,SMB,P1,0,4,2,227,432,218,566,1422,204,61308.42,903
32908,4,Active,0,#N/A,0,,SMB,G2,0,7,3,756,623,582,516,2162,44,13077.38,6480
32909,2,Active,0,#N/A,0,,SMB,P1,0,4,2,31,316,153,103,239,0,0,1
32911,12,Active,0,#N/A,0,,MidMarket,G2,0,6,4,235,911,634,985,1226,40,23130.05,4320
32943,3,Active,0,#N/A,0,,SMB,P3,0,3,3,3,202,2,1921,2,0,0,9453
32944,46,Active,0,4/17/2023,34,,MidMarket,P3,0,3,2,65,1288,461,15,4679,1230,1037231.43,10
32960,6,Active,0,4/27/2023,33,,SMB,P2,1,10,4,150,509,334,520,1101,331,108398.42,14648
32976,7,Active,0,4/19/2023,34,,SMB,P2,0,14,9,258,565,323,610,1112,0,0,55
32977,2,Active,0,11/23/2023,27,,SMB,P1,0,2,2,187,23,34,2,3,0,0,0
32981,13,Active,0,4/27/2023,33,,MidMarket,P3,0,5,1,113,0,64,2449,573,0,0,121
33021,25,Active,0,4/24/2023,34,,MidMarket,P3,0,6,2,557,797,656,1607,2913,0,0,1206
33031,2,Active,0,4/25/2023,34,,SMB,P2,0,3,1,234,1,28,4,11,0,0,0
33115,35,Active,0,5/12/2023,33,,MidMarket,P3,0,10,2,301,83,100,3928,6,0,0,8607
33119,7,Active,0,5/2/2023,33,,MidMarket,P1,0,4,3,9,3,14,851,1175,0,0,17345
33204,2,Active,0,#N/A,0,,SMB,P2,0,3,2,27,18,5,10,27,0,0,7
33219,3,Active,0,#N/A,0,,SMB,P1,0,4,1,343,291,329,321,688,0,0,97
33228,1,Active,0,5/9/2023,33,,SMB,G2,0,2,2,338,2,336,142,0,0,0,6
33233,7,Active,0,6/4/2024,20,,MidMarket,P2,0,9,4,177,27,121,385,12,0,0,62
33238,1,Active,0,1/4/2024,25,,SMB,G2,0,3,3,209,57,15,25,0,0,0,45
33301,42,Active,0,6/29/2023,31,,SMB,P3,0,4,1,1192,40,53,3918,1535,0,0,114
33408,2,Active,0,#N/A,0,,SMB,P1,0,3,1,130,162,128,38,124,51,24274.38,18
33515,1,Active,0,#N/A,0,,SMB,P1,0,5,1,85,1,61,159,0,0,0,0
33528,1,Active,0,6/6/2023,32,,SMB,P2,0,3,2,717,200,255,5,204,0,0,4
33559,15,Active,0,6/22/2023,32,,MidMarket,P3,1,6,1,361,1418,895,3751,14748,2566,428739.03,30655
33562,37,Active,0,6/7/2023,32,,MidMarket,P4,0,2,2,4,16,2,20724,0,0,0,0
33563,4,Active,0,#N/A,0,,SMB,P1,0,6,1,284,213,187,400,434,126,63383.65,1359
33567,4,Active,0,#N/A,0,,SMB,P1,0,4,2,83,452,278,416,632,186,150940.3,485
33576,2,Active,0,6/8/2023,32,,SMB,P1,1,3,1,95,77,9,0,3,0,0,0
33583,13,Active,0,6/8/2023,32,,MidMarket,P2,0,4,2,284,482,680,484,6,0,0,1246
33593,6,Active,0,#N/A,0,,MidMarket,G2,0,6,5,14,53,15,14,36,0,0,8
33624,21,Active,0,#N/A,0,,Enterprise,G2,0,5,5,220,27,1,0,2,0,0,0
33641,1,Active,0,6/28/2023,31,,SMB,P1,0,6,1,89,65,89,76,283,6,1599.45,0
33692,3,Active,0,#N/A,0,,SMB,P1,0,8,3,186,325,212,126,439,169,164503.89,279
33697,3,Active,0,6/22/2023,32,,SMB,P2,0,6,5,531,23,427,5,213,0,0,6
33716,5,Active,0,6/22/2023,32,,MidMarket,P2,1,5,5,262,385,250,829,2584,540,85219.01,11925
33766,4,Active,0,6/27/2023,31,,SMB,G2,0,5,2,554,1,352,1084,0,0,0,0
33781,3,Active,0,6/28/2023,31,,MidMarket,P2,0,2,1,260,0,141,147,185,0,0,0
33792,20,Active,0,6/29/2023,31,,SMB,P4,0,13,9,249,355,179,1456,123,0,0,32
33793,26,Active,0,0,1513,,MidMarket,G3,0,4,3,448,0,168,3016,22,0,0,8755
33795,32,Active,0,1/2/2025,13,,MidMarket,P4,0,3,3,40,6,71,816,3,0,0,741
33839,1,Active,0,#N/A,0,,SMB,G2,0,2,2,6,17,3,1,1,0,0,1
33847,4,Active,0,#N/A,0,,SMB,G3,0,2,2,4,19,3,7,6,0,0,6
33848,26,Active,0,11/29/2023,26,,MidMarket,P3,0,10,2,584,299,50,2341,707,0,0,12568
33879,6,Active,0,9/5/2023,29,,MidMarket,P1,0,4,2,80,12,23,701,3,0,0,202
33883,10,Active,0,7/25/2023,31,,MidMarket,P3,1,7,4,1575,97,528,31,1,0,0,18
33899,24,Active,0,7/11/2023,31,,MidMarket,P3,0,6,1,300,233,16,528,5,0,0,25
33901,1,Active,0,7/11/2023,31,,SMB,P2,0,4,1,547,12,256,163,35,0,0,10
33919,22,Active,0,7/25/2023,31,,MidMarket,P3,0,13,2,982,3,18,1658,480,0,0,923
33932,19,Active,0,11/13/2023,27,,MidMarket,P2,0,4,1,389,496,431,540,2708,630,411816.9,4298
33951,8,Active,0,#N/A,0,,MidMarket,P1,0,4,2,312,401,394,168,642,151,143932.95,190
33953,1,Active,0,#N/A,0,,SMB,P1,0,2,2,49,0,16,0,10,0,0,0
33975,1,Active,0,#N/A,0,,SMB,P1,0,8,3,25,277,93,127,394,0,0,4
34022,2,Active,0,#N/A,0,,SMB,P2,0,2,2,5,16,3,5,0,0,0,6
34053,2,Active,0,8/1/2023,30,,MidMarket,P1,0,2,2,4,16,2,5,0,0,0,6
34067,29,Active,0,10/27/2023,27,,MidMarket,P3,1,12,1,811,378,425,2837,1388,351,1207861.27,5799
34078,1,Active,0,#N/A,0,,SMB,P2,0,5,2,16,20,6,5,0,0,0,6
34114,5,Active,0,8/28/2023,29,,SMB,P4,1,3,3,324,147,230,645,39,0,0,35
34124,1,Active,0,#N/A,0,,SMB,P2,0,3,3,1,2,2,1,1,0,0,0
34131,21,Active,0,8/14/2023,30,,MidMarket,G3,0,10,1,1023,387,507,1818,2569,181,221375.47,476
34132,52,Active,0,8/14/2023,30,,MidMarket,P3,0,13,2,2102,1715,173,4623,3137,0,0,149604
34137,6,Active,0,8/16/2023,30,,MidMarket,P2,0,8,3,228,663,421,813,748,43,37135.41,4941
34139,8,Active,0,9/21/2023,29,,MidMarket,P4,0,3,3,1669,3,31,5,3,0,0,4
34150,2,Active,0,8/15/2023,30,,SMB,G2,1,4,1,239,187,152,228,443,64,34265.2,0
34162,4,Active,0,#N/A,0,,SMB,P1,0,6,1,333,570,352,321,1966,632,99046.65,290
34177,18,Active,0,8/18/2023,30,,MidMarket,P2,1,5,1,369,945,507,1747,3326,810,453968.05,39571
34201,15,Active,0,11/30/2023,26,,MidMarket,P3,0,4,4,301,13,143,825,290,169,67932.65,313
34216,4,Active,0,8/22/2023,30,,MidMarket,P3,0,8,1,3,7,2,0,0,0,0,0
34235,17,Active,0,8/24/2023,30,,MidMarket,G2,0,2,2,0,0,8,2718,3175,0,0,5088
34238,3,Active,0,#N/A,0,,SMB,P4,0,3,2,302,17,122,1557,56,0,0,1029
34239,19,Active,0,8/24/2023,30,,MidMarket,G3,0,4,3,367,1,282,1189,1,0,0,244
34272,14,Active,0,12/31/2023,25,,MidMarket,G3,0,4,1,37,87,58,12,7,0,0,1
34277,24,Active,0,9/20/2023,29,,SMB,G3,0,3,3,4,433,56,180,0,0,0,3720
34280,7,Active,0,#N/A,0,,MidMarket,P2,0,2,2,1,7,1,557,0,0,0,0
34310,40,Active,0,8/31/2023,29,,MidMarket,G3,1,5,1,1325,415,871,1128,1520,16,12735.72,14245
34339,2,Active,0,9/19/2023,29,,SMB,G2,0,5,1,207,25,115,9,300,0,0,6
34362,25,Active,0,#N/A,0,,Enterprise,P3,1,5,3,91,27,8,2488,84,0,0,1526
34364,3,Active,0,9/7/2023,29,,SMB,P2,1,2,2,217,1,25,0,0,0,0,0
34370,2,Active,0,#N/A,0,,SMB,P1,0,4,2,81,216,117,196,226,100,39704.68,143
34371,20,Active,0,3/24/2025,11,,MidMarket,P2,0,9,3,1080,1546,1423,1492,2385,0,0,6081
34373,6,Active,0,11/21/2023,27,,MidMarket,P1,0,2,2,0,0,0,360,0,0,0,8591
34402,12,Active,0,#N/A,0,,MidMarket,P3,0,3,2,3,2,55,589,264,2,125,137
34407,4,Active,0,#N/A,0,,SMB,P1,0,3,1,16,99,0,0,0,0,0,0
34424,1,Active,0,9/13/2023,29,,SMB,G3,0,3,2,4,17,993,5,1,0,0,6
34468,1,Active,0,10/24/2023,28,,SMB,P1,0,3,3,134,24,15,5,0,0,0,6
34469,6,Active,0,#N/A,0,,MidMarket,P1,0,4,1,521,484,468,484,1727,956,251534.5,22238
34479,3,Active,0,#N/A,0,,SMB,P3,0,4,4,2,12,0,0,0,0,0,0
34486,2,Active,0,9/19/2023,29,,SMB,P2,0,3,1,224,8,27,32,71,0,0,9
34535,6,Active,0,#N/A,0,,MidMarket,P1,0,3,1,74,249,172,4,250,120,21455.34,1
34536,1,Active,0,#N/A,0,,SMB,P1,0,3,1,152,685,150,48,556,147,47896.9,54
34539,14,Active,0,11/28/2023,26,,SMB,P2,0,17,3,919,47,342,1763,297,0,0,234
34559,7,Active,0,11/20/2023,27,,SMB,P2,0,2,2,89,7,7,489,1,0,0,0
34580,6,Active,0,9/28/2023,28,,SMB,P1,0,4,1,8,134,49,222,82,0,0,0
34583,1,Active,0,#N/A,0,,SMB,P1,0,2,2,4,16,2,5,0,0,0,6
34594,24,Active,0,10/9/2025,4,,SMB,P2,0,3,1,15,15,12,1539,29,0,0,13861
34637,121,Active,0,#N/A,0,,Enterprise,G4,0,3,1,16,99,0,23,0,0,0,37
34641,2,Active,0,#N/A,0,,SMB,G2,0,2,2,4,16,2,5,0,0,0,6
34655,9,Active,0,10/6/2023,28,,SMB,P2,0,6,3,994,74,383,502,1308,141,328672.44,70
34667,1,Active,0,#N/A,0,,SMB,P1,0,3,3,63,0,23,19,58,0,0,3
34682,15,Active,0,#N/A,0,,MidMarket,P3,1,3,1,1663,380,957,1408,92,1,1499.73,1
34689,12,Active,0,10/10/2023,28,,MidMarket,G3,0,4,1,651,9,347,1842,320,52,75825.03,1933
34690,13,Active,0,10/31/2023,27,,MidMarket,P3,0,5,4,327,170,158,905,131,0,0,472
34693,3,Active,0,#N/A,0,,SMB,P1,0,2,1,144,57,133,96,287,1,248.6,111
34707,41,Active,0,10/12/2023,28,,MidMarket,P3,0,6,3,864,230,213,2217,174,0,0,1537
34785,19,Active,0,10/17/2023,28,,MidMarket,P3,0,5,4,913,2,694,1950,142,0,0,3047
34811,37,Active,0,10/18/2023,28,,MidMarket,P3,1,4,1,1841,1010,925,5017,2288,0,0,776
34819,29,Active,0,10/18/2023,28,,MidMarket,P3,1,8,1,544,663,511,4584,5733,914,498011.75,41213
34877,22,Active,0,10/23/2023,28,,SMB,G3,0,5,3,19,20,5,660,35,0,0,5782
34881,3,Active,0,10/23/2023,28,,SMB,P3,0,4,1,456,153,85,1,0,0,0,0
34897,48,Active,0,#N/A,0,,Enterprise,G3,0,4,1,397,294,174,1771,450,0,0,16315
34902,1,Active,0,10/25/2023,28,,SMB,P1,0,3,3,246,16,23,5,0,0,0,6
34905,2,Active,0,11/7/2023,27,,SMB,P2,0,4,1,198,18,111,255,76,0,0,24
34906,9,Active,0,10/24/2023,28,,MidMarket,G2,0,4,4,187,292,157,395,8,0,0,2247
34949,5,Active,0,11/13/2023,27,,SMB,G2,0,3,1,95,634,211,592,1236,457,169694.62,1711
34964,9,Active,0,12/11/2023,26,,MidMarket,P1,0,4,4,1042,432,751,1079,0,0,0,4242
34975,2,Active,0,11/21/2023,27,,SMB,G1,0,2,2,80,136,1,166,0,0,0,0
34981,1,Active,0,#N/A,0,,SMB,P3,0,3,1,35,17,3,5,19,0,0,0
34990,2,Active,0,3/24/2025,11,,SMB,G4,0,8,2,14,112,57,34,0,0,0,8
34995,5,Active,0,10/31/2023,27,,MidMarket,P3,0,4,2,9,314,18,349,2,0,0,37
35032,25,Active,0,11/27/2023,26,,MidMarket,G3,0,3,1,35,25,12,1538,8,0,0,1093
35038,4,Active,0,#N/A,0,,SMB,G2,0,4,3,11,34,6,14,12,0,0,6
35040,4,Active,0,#N/A,0,,SMB,G2,0,6,4,15,35,4,11,16,0,0,6
35062,18,Active,0,11/13/2023,27,,MidMarket,G3,0,6,4,338,288,449,2143,1169,224,783587,900
35072,2,Active,0,11/20/2023,27,,MidMarket,P2,0,5,2,189,4,136,7,27,0,0,0
35078,1,Active,0,#N/A,0,,SMB,G4,0,3,2,1711,268,20,1209,2674,0,0,0
35099,3,Active,0,#N/A,0,,SMB,G3,0,3,3,11,2,2,0,1,0,0,0
35100,12,Active,0,11/7/2023,27,,MidMarket,G2,0,3,1,469,64,177,627,481,49,38206.36,3
35108,65,Active,0,11/16/2023,27,,MidMarket,P4,0,8,1,902,669,302,12635,1575,0,0,3708
35115,21,Active,0,11/13/2023,27,,MidMarket,P3,1,4,4,286,529,428,2009,1248,0,0,19232
35124,14,Active,0,11/9/2023,27,,MidMarket,P2,0,12,3,895,309,592,1185,1649,0,0,1605
35133,35,Active,0,11/14/2023,27,,MidMarket,P3,0,3,3,370,1374,512,3989,2,0,0,55009
35168,1,Active,0,#N/A,0,,SMB,G3,0,2,2,1,1,3,6,11,0,0,6
35177,39,Active,0,11/13/2023,27,,Enterprise,P4,1,4,1,266,283,192,9757,2216,296,1714129.87,38571
35179,14,Active,0,11/21/2023,27,,SMB,P2,1,5,2,54,732,526,920,5651,2720,268391.82,80
35184,15,Active,0,11/14/2023,27,,SMB,G3,0,6,6,525,395,501,2189,611,34,50887.95,5912
35205,7,Active,0,11/16/2023,27,,SMB,P3,0,5,2,22,5,0,641,7,0,0,0
35221,4,Active,0,#N/A,0,,SMB,P2,0,4,3,10,20,9,382,1,0,0,124
35222,19,Active,0,4/27/2022,45,,MidMarket,P2,0,3,2,6,175,17,229,126,0,0,484
35231,23,Active,0,11/17/2023,27,,MidMarket,P2,0,9,8,411,753,628,3005,4317,643,353617.74,2068
35232,5,Active,0,11/17/2023,27,,SMB,P1,1,6,3,213,9,154,360,223,0,0,222
35236,17,Active,0,11/17/2023,27,,MidMarket,P3,0,4,1,1920,18,238,168,10,0,0,11
35256,17,Active,0,11/20/2023,27,,MidMarket,P2,0,4,3,813,270,892,1043,1510,0,0,2032
35260,3,Active,0,11/20/2023,27,,SMB,P1,0,2,2,0,4,709,516,10866,321,88526.74,0
35261,4,Active,0,#N/A,0,,SMB,P3,0,3,3,3,2,2,1,1,0,0,0
35263,18,Active,0,11/20/2023,27,,MidMarket,P3,0,2,2,5,13,2,244,0,0,0,3
35278,14,Active,0,11/21/2023,27,,MidMarket,P2,0,4,3,194,473,321,940,105,0,0,189
35281,14,Active,0,11/30/2023,26,,MidMarket,P3,0,5,4,406,12,198,139,632,0,0,0
35289,4,Active,0,11/22/2023,27,,SMB,P2,0,3,1,328,1,274,96,1,0,0,26
35301,3,Active,0,11/22/2023,27,,SMB,P1,0,4,1,24,119,72,86,122,0,0,74
35309,4,Active,0,11/24/2023,27,,MidMarket,P2,0,4,3,362,99,47,2,0,0,0,0
35311,7,Active,0,11/30/2023,26,,SMB,P2,0,7,2,206,62,77,1339,377,130,231949.62,765
35331,27,Active,0,11/27/2023,26,,MidMarket,P4,0,4,1,1508,386,1048,1038,1896,297,343016.78,123
35334,41,Active,0,11/27/2023,26,,MidMarket,P3,0,8,3,578,949,247,5729,3653,0,0,23107
35342,13,Active,0,11/28/2023,26,,SMB,P2,0,3,3,93,27,53,4,0,0,0,0
35347,3,Active,0,11/28/2023,26,,MidMarket,P3,0,3,2,2,11,1,0,0,0,0,0
35354,21,Active,0,11/29/2023,26,,MidMarket,G2,0,4,2,1301,16,520,1658,931,131,436202.65,166
35356,14,Active,0,#N/A,0,,MidMarket,G2,0,4,2,628,649,820,793,1153,0,0,4471
35358,6,Active,0,11/29/2023,26,,SMB,P1,0,4,1,112,16,56,97,1,0,0,0
35360,1,Active,0,#N/A,0,,SMB,P3,0,4,3,15,16,4,6,3,0,0,6
35369,3,Active,0,11/30/2023,26,,SMB,G2,0,4,3,116,5,84,1,0,0,0,0
35373,28,Active,0,11/30/2023,26,,MidMarket,P3,1,3,3,486,93,309,2795,794,0,0,54
35379,24,Active,0,11/30/2023,26,,MidMarket,P3,0,4,1,185,244,247,1298,2130,419,776664.86,3518
35380,17,Active,0,11/30/2023,26,,MidMarket,P3,0,3,3,52,33,71,2,3,0,0,0
35381,37,Active,0,11/30/2023,26,,MidMarket,P3,1,14,2,405,0,34,4195,7,0,0,9635
35386,1,Active,0,#N/A,0,,SMB,P2,0,4,1,12,6,7,8,1,0,0,0
35387,8,Active,0,11/30/2023,26,,MidMarket,P2,1,4,3,747,7,570,0,457,114,518670.93,0
35392,11,Active,0,12/1/2023,26,,SMB,P2,0,6,3,186,67,111,839,183,37,27436.38,766
35394,28,Active,0,12/21/2023,26,,MidMarket,G3,1,6,2,342,451,64,1432,1082,0,0,9186
35401,5,Active,0,1/29/2024,24,,SMB,P1,1,4,4,175,49,91,515,68,2,513.12,28
35422,6,Active,0,#N/A,0,,MidMarket,P3,0,3,2,364,176,276,98,348,0,0,113
35423,12,Active,0,5/24/2024,21,,MidMarket,P2,0,5,2,229,21,34,1220,3,0,0,1036
35440,3,Active,0,3/24/2025,11,,SMB,G2,0,4,2,305,24,113,5,298,28,31410.67,6
35443,18,Active,0,12/6/2023,26,,SMB,P3,0,2,2,5,14,3,831,3,0,0,7208
35445,2,Active,0,3/11/2024,23,,SMB,P2,0,3,3,0,143,32,0,0,0,0,0
35475,3,Active,0,0,1513,,SMB,P1,0,5,3,159,381,31,8,0,0,0,6
35481,1,Active,0,3/24/2025,11,,SMB,P1,0,3,1,120,17,89,0,103,0,0,0
35494,2,Active,0,#N/A,0,,SMB,G1,0,4,2,200,193,189,146,244,159,46179.37,6234
35504,1,Active,0,12/12/2023,26,,SMB,P2,0,4,1,284,74,169,5,115,0,0,1
35505,15,Active,0,12/12/2023,26,,MidMarket,P2,0,6,1,227,692,437,1911,2170,448,396998.47,208
35508,17,Active,0,12/12/2023,26,,MidMarket,P2,0,2,1,388,114,405,1381,666,69,82566.53,795
35523,15,Active,0,12/13/2023,26,,MidMarket,P3,1,2,2,10,5,1,60,1,0,0,4
35533,7,Active,0,#N/A,0,,MidMarket,G1,0,5,2,71,672,399,368,1251,401,153004.41,52
35547,3,Active,0,#N/A,0,,SMB,G2,0,4,1,133,183,107,35,100,11,16976.31,849
35560,24,Active,0,1/17/2024,25,,MidMarket,P3,0,17,1,415,2535,1288,2250,4674,1141,637143.08,1427
35561,14,Active,0,3/13/2023,35,,MidMarket,P2,0,6,2,310,480,335,1544,1652,497,136520.68,6511
35568,2,Active,0,12/18/2023,26,,SMB,P2,0,4,1,33,22,5,178,2,0,0,6
35578,5,Active,0,12/19/2023,26,,MidMarket,P1,1,5,1,264,292,150,1178,1416,100,78296.37,5544
35586,10,Active,0,12/20/2023,26,,SMB,G2,1,7,4,381,11,61,1176,105,0,0,29
35591,7,Active,0,12/20/2023,26,,MidMarket,P2,1,4,3,378,3,137,1629,537,0,0,6895
35594,5,Active,0,12/30/2023,25,,SMB,P2,0,3,1,271,16,102,55,5,0,0,0
35600,5,Active,0,12/21/2023,26,,SMB,G2,0,2,2,452,0,2,276,103,0,0,13
35604,10,Active,0,12/29/2023,25,,MidMarket,P1,0,4,3,61,2,17,405,52,0,0,1176
35612,6,Active,0,12/22/2023,26,,MidMarket,P2,0,4,4,219,380,286,181,0,0,0,12
35614,7,Active,0,2/12/2024,24,,SMB,P2,0,5,5,240,384,528,840,2492,1323,228272.74,753
35626,3,Active,0,12/31/2023,25,,SMB,P1,0,3,1,74,113,49,193,1065,60,10221.98,150
35644,2,Active,0,12/29/2023,25,,SMB,P2,0,3,3,409,109,72,8,3,0,0,6
35646,2,Active,0,#N/A,0,,SMB,G1,0,4,1,83,162,92,7,109,0,0,2
35647,4,Active,0,#N/A,0,,SMB,G1,0,5,3,29,356,110,7,415,108,61383.72,0
35649,7,Active,0,12/31/2023,25,,MidMarket,P1,0,3,3,205,2,134,779,152,0,0,54
35651,1,Active,0,12/30/2023,25,,SMB,P1,0,2,2,108,20,72,0,1,0,0,0
35659,15,Active,0,12/31/2023,25,,MidMarket,P3,0,3,3,0,0,33,1,6,0,0,0
35663,1,Active,0,12/31/2023,25,,MidMarket,P2,0,4,3,17,323,138,5,1,0,0,6
35691,1,Active,0,2/13/2024,24,,SMB,P1,0,2,2,160,4,91,5,18,0,0,6
35692,1,Active,0,#N/A,0,,SMB,G2,0,2,2,0,0,2,5,0,0,0,6
35698,4,Active,0,1/3/2024,25,,SMB,P2,0,3,3,5,137,7,9,4,0,0,11
35699,22,Active,0,1/4/2024,25,,MidMarket,G2,0,4,3,49,766,574,2421,1022,196,108030.09,65819
35703,47,Active,0,1/4/2024,25,,MidMarket,P3,0,10,8,1474,323,788,3878,4108,1429,2369063.59,14473
35709,20,Active,0,8/15/2024,18,,MidMarket,P3,0,2,2,9,1,1,290,0,0,0,45
35711,8,Active,0,1/5/2024,25,,MidMarket,P2,0,3,3,243,40,161,1377,1307,0,0,2327
35715,2,Active,0,#N/A,0,,SMB,G1,0,4,1,127,195,136,6,125,50,28674.99,8
35716,3,Active,0,#N/A,0,,SMB,P1,0,6,3,119,17,17,151,9,0,0,21
35722,23,Active,0,3/14/2024,23,,MidMarket,P3,0,10,5,78,60,13,5797,970,0,0,5910
